statefp,macro_period,topic,prob
12,1,0,0.5249307048750871
12,1,1,0.5283570792654354
12,1,2,0.5338370814212413
12,1,3,0.5792413691193237
12,1,4,0.5626663748442575
12,1,5,0.6023570071927927
12,1,6,0.5297155611669443
12,1,7,0.5554628079316382
12,1,8,0.585440429148688
12,1,9,0.5791221260530053
12,1,10,0.5443386285151148
12,1,11,0.5116279112129346
12,1,12,0.5524177408398526
12,1,13,0.5430649290756654
12,1,14,0.581878526449832
12,1,15,0.5052632445016297
12,1,16,0.5411553949837147
12,1,17,0.5649252858911256
12,1,18,0.6459147055039604
12,1,19,0.5413272515220088
12,1,20,0.5434810582499152
12,1,21,0.569070414417511
12,1,22,0.5379163231799736
12,1,23,0.5261469676633139
12,1,24,0.560780229100344
12,1,25,0.5323062537154107
12,1,26,0.5751960004558571
12,1,27,0.570415438282943
12,1,28,0.5431170151614502
12,1,29,0.5300363227767565
12,1,30,0.5454235654361382
12,1,31,0.5734178531253113
12,1,32,0.5537529209585103
12,1,33,0.6505006046994992
12,1,34,0.5696077376775263
13,-1,0,0.5309087846955906
13,-1,1,0.4121947180745857
13,-1,2,0.476754510429448
13,-1,3,0.5431257532359773
13,-1,4,0.5033705627275665
13,-1,5,0.5345382291759079
13,-1,6,0.48481025892556057
13,-1,7,0.5942105852547243
13,-1,8,0.568436992481834
13,-1,9,0.3134897735164782
13,-1,10,0.30097620472868625
13,-1,11,0.5242488732063534
13,-1,12,0.5398265747378742
13,-1,13,0.4345624687977963
13,-1,14,0.44873963286065394
13,-1,15,0.4042293631277089
13,-1,16,0.555623429274575
13,-1,17,0.4925736039015599
13,-1,18,0.489733416765658
13,-1,19,0.44741617003057754
13,-1,20,0.5934982673749327
13,-1,21,0.44840888195130585
13,-1,22,0.47969012089678287
13,-1,23,0.5277996246213247
13,-1,24,0.5798512903179165
13,-1,25,0.5031537358600523
13,-1,26,0.5601218745284062
13,-1,27,0.43851474183101724
13,-1,28,0.4882970513209053
13,-1,29,0.4924916459291819
13,-1,30,0.3474892001324052
13,-1,31,0.45052561518580964
13,-1,32,0.406864236855861
13,-1,33,0.3518349709344052
13,-1,34,0.4795478238957003
13,0,0,0.4857687174253875
13,0,1,0.5348241358587984
13,0,2,0.5247593213571236
13,0,3,0.5546006304444745
13,0,4,0.5305982230780407
13,0,5,0.6392467294283437
13,0,6,0.49240532711248947
13,0,7,0.6221134200071295
13,0,8,0.5803471109312441
13,0,9,0.6406431542019602
13,0,10,0.5453129022498615
13,0,11,0.45990966383500825
13,0,12,0.5664200631584576
13,0,13,0.5724954548447082
13,0,14,0.37875894410535693
13,0,15,0.5421149822417647
13,0,16,0.4911769644447392
13,0,17,0.481949888348866
13,0,18,0.57454944426688
13,0,19,0.5716443998610665
13,0,20,0.5405015630780586
13,0,21,0.611651639316093
13,0,22,0.5681125210287671
13,0,23,0.5168981558274267
13,0,24,0.5712133022995355
13,0,25,0.36550309597937897
13,0,26,0.528127168235369
13,0,27,0.5239925282076001
13,0,28,0.44150877944775857
13,0,29,0.5217759351155931
13,0,30,0.4646729143860284
13,0,31,0.5031140179240278
13,0,32,0.511814835978051
13,0,33,0.6165720971555195
13,0,34,0.5553640584510408
13,1,0,0.5378115846640522
13,1,1,0.5289831438847862
13,1,2,0.5148448099538255
13,1,3,0.5638700324097091
13,1,4,0.5409484776152581
13,1,5,0.5967630593236103
13,1,6,0.5394123325940791
13,1,7,0.5402633790986626
13,1,8,0.5800133931916207
13,1,9,0.5485103401738602
13,1,10,0.6012035256943797
13,1,11,0.5210096549462696
13,1,12,0.532823854045514
13,1,13,0.513870275067997
13,1,14,0.5542983263036988
13,1,15,0.5335821049644079
13,1,16,0.5563111727642364
13,1,17,0.5168585324030089
13,1,18,0.6391323994197158
13,1,19,0.5299332663384637
13,1,20,0.5344883310008299
13,1,21,0.528796122935803
13,1,22,0.5173445276290892
13,1,23,0.5099578517976124
13,1,24,0.5551152793019642
13,1,25,0.5214215814264427
13,1,26,0.5613052125275135
13,1,27,0.5356494381189029
13,1,28,0.546376666289028
13,1,29,0.5249209035172502
13,1,30,0.4847532820860004
13,1,31,0.5659645912649445
13,1,32,0.5365322250609977
13,1,33,0.6325391412452983
13,1,34,0.5632133833458086
15,-1,0,0.48796561898832974
15,-1,1,0.4600251805427116
15,-1,2,0.502438727967149
15,-1,3,0.5894294278083467
15,-1,4,0.4884377410635352
15,-1,5,0.49190617583614465
15,-1,6,0.44018219811841847
15,-1,7,0.6275875939896739
15,-1,8,0.5595305298144618
15,-1,9,0.4114846417752023
15,-1,10,0.356448859319483
15,-1,11,0.4284509607340868
15,-1,12,0.560339771885881
15,-1,13,0.5347945626320628
15,-1,14,0.5355161298883327
15,-1,15,0.4106222413169841
15,-1,16,0.5990486567489047
15,-1,17,0.45831954991444945
15,-1,18,0.6661395178923365
15,-1,19,0.5395062604686245
15,-1,20,0.49271278673688235
15,-1,21,0.4614380679714183
15,-1,22,0.494116103229255
15,-1,23,0.47986803021789953
15,-1,24,0.5101728871415713
15,-1,25,0.44785303908230906
15,-1,26,0.5393072378959645
15,-1,27,0.4577427871214847
15,-1,28,0.4727609028428126
15,-1,29,0.4878465702418577
15,-1,30,0.371561860867046
15,-1,31,0.41274097526016146
15,-1,32,0.3715562629979104
15,-1,33,0.41101794654969126
15,-1,34,0.27302469965070486
15,0,0,0.4979581069201231
15,0,1,0.36290617333725095
15,0,2,0.28632515110075474
15,0,3,0.5103042997563114
15,0,4,0.4934359737397993
15,0,5,0.6163230564755698
15,0,6,0.5059151582589204
15,0,7,0.5779283102601767
15,0,8,0.5870471385174564
15,0,9,0.3841822100803256
15,0,10,0.48835114172349375
15,0,11,0.5210812503937632
15,0,12,0.5886318420784341
15,0,13,0.47840862860903144
15,0,14,0.3657175814732909
15,0,15,0.476511111172537
15,0,16,0.5315957336819598
15,0,17,0.3605736616998911
15,0,18,0.6290490386309102
15,0,19,0.581277033003668
15,0,20,0.37235670257359743
15,0,21,0.5588471266673878
15,0,22,0.5015443117461271
15,0,23,0.5243714461103082
15,0,24,0.5992306688038463
15,0,25,0.4514495534822345
15,0,26,0.4507307077292353
15,0,27,0.1296991314738989
15,0,28,0.4482843240892345
15,0,29,0.33493656798132826
15,0,30,0.46777048307870117
15,0,31,0.014285714365541935
15,0,32,0.5139682296663522
15,0,33,0.6308122709807422
15,0,34,0.5655572938267142
15,1,0,0.550448372569536
15,1,1,0.6134025407813941
15,1,2,0.5529042629724634
15,1,3,0.664480043730388
15,1,4,0.5563956152817066
15,1,5,0.6449322082464479
15,1,6,0.521484689307673
15,1,7,0.5672194050140169
15,1,8,0.5726572333524624
15,1,9,0.6752702210707446
15,1,10,0.625247062669824
15,1,11,0.583212617587728
15,1,12,0.592527533972026
15,1,13,0.49718583188951015
15,1,14,0.6107552098384237
15,1,15,0.5801936194528731
15,1,16,0.5721115856994312
15,1,17,0.6258953131469233
15,1,18,0.697621782618607
15,1,19,0.6027504606807436
15,1,20,0.5768517700097199
15,1,21,0.5761419781747291
15,1,22,0.5669485355168581
15,1,23,0.5419067208677893
15,1,24,0.5774366599309476
15,1,25,0.5781844852058446
15,1,26,0.5434961341088638
15,1,27,0.6393062917826077
15,1,28,0.5175385597641721
15,1,29,0.553118530799871
15,1,30,0.5001740987197711
15,1,31,0.533895156433573
15,1,32,0.5675162628579599
15,1,33,0.6526171073938409
15,1,34,0.5814264798107055
16,-1,0,0.5712675005197525
16,-1,1,0.7727221349875132
16,-1,2,0.5611750558018684
16,-1,3,0.6383220668022449
16,-1,4,0.5110194669528441
16,-1,5,0.7333742124693734
16,-1,6,0.686742901802063
16,-1,7,0.7130094945430756
16,-1,8,0.7335757712523142
16,-1,9,0.5360138416290283
16,-1,10,0.5021623075008392
16,-1,11,0.5231767557561398
16,-1,12,0.5153265669941902
16,-1,13,0.6797280758619308
16,-1,14,0.8612245321273804
16,-1,15,0.47430188953876495
16,-1,16,0.6609913390129805
16,-1,17,0.5562697201967239
16,-1,18,0.6639524616978385
16,-1,19,0.9116882681846619
16,-1,20,0.720540677799898
16,-1,21,0.5880380123853683
16,-1,22,0.48151776790618894
16,-1,23,0.7561714847882589
16,-1,24,0.641477433698518
16,-1,25,0.5380682845910391
16,-1,26,0.6199609807559422
16,-1,27,0.5685438364744186
16,-1,28,0.562584194354713
16,-1,29,0.5300409506474223
16,-1,30,0.5168295403321584
16,-1,31,0.8817838033040365
16,-1,32,0.7309475243091583
16,-1,33,0.0
16,-1,34,0.6844728663563728
16,1,0,0.5160863218415115
16,1,1,0.5043803582766226
16,1,2,0.6222229866103993
16,1,3,0.5796831239647461
16,1,4,0.5234121966796617
16,1,5,0.5955928622690194
16,1,6,0.5475455362501801
16,1,7,0.5087482187896967
16,1,8,0.6335583386159893
16,1,9,0.5405831282380326
16,1,10,0.5460017654113472
16,1,11,0.5332744303404501
16,1,12,0.6146807685450074
16,1,13,0.5604120256655194
16,1,14,0.6179232758628886
16,1,15,0.47510336407770715
16,1,16,0.6079809844768682
16,1,17,0.6418385338830821
16,1,18,0.6547158292771594
16,1,19,0.5634642759518277
16,1,20,0.5005301546559415
16,1,21,0.6778492141897098
16,1,22,0.5505876378430163
16,1,23,0.5240322261999705
16,1,24,0.5814143022711294
16,1,25,0.5285471651004627
16,1,26,0.5881164255849225
16,1,27,0.6469190896954388
16,1,28,0.5867116965412621
16,1,29,0.5640962315690622
16,1,30,0.49185126929854356
16,1,31,0.6145577414356398
16,1,32,0.6277535858098418
16,1,33,0.6293464013517408
16,1,34,0.5414229773517166
17,-1,0,0.5416178607059567
17,-1,1,0.4129684715162752
17,-1,2,0.476736769502506
17,-1,3,0.5634940849129703
17,-1,4,0.515410288952027
17,-1,5,0.47548292053863406
17,-1,6,0.47078138475540265
17,-1,7,0.5940358161905535
17,-1,8,0.5638564800811824
17,-1,9,0.2967470015153392
17,-1,10,0.34022836459884315
17,-1,11,0.5320170682500666
17,-1,12,0.5530130184057988
17,-1,13,0.4889124113403978
17,-1,14,0.45713315064376975
17,-1,15,0.43040626320455755
17,-1,16,0.5455919663970438
17,-1,17,0.4840700461078364
17,-1,18,0.5986613320545798
17,-1,19,0.4521121066569338
17,-1,20,0.5293031113771939
17,-1,21,0.4470308066011057
17,-1,22,0.46524837654947804
17,-1,23,0.5222678820108589
17,-1,24,0.590272837667726
17,-1,25,0.4812982443340675
17,-1,26,0.5744762784457069
17,-1,27,0.43001263840244963
17,-1,28,0.4785043125266841
17,-1,29,0.5076713052549167
17,-1,30,0.38558203494809823
17,-1,31,0.44015177206925615
17,-1,32,0.38936171033552713
17,-1,33,0.3733188614930919
17,-1,34,0.4085320325893829
17,0,0,0.522430091850117
17,0,1,0.5178163047847256
17,0,2,0.4688243814129031
17,0,3,0.55421652259926
17,0,4,0.565935245910608
17,0,5,0.5932707012845919
17,0,6,0.5275146450604433
17,0,7,0.5633842663756058
17,0,8,0.5653517857931976
17,0,9,0.5445739127156374
17,0,10,0.49410090654122607
17,0,11,0.5407957823760807
17,0,12,0.5513405114244879
17,0,13,0.5265423008457346
17,0,14,0.48997738899512067
17,0,15,0.4926474122812265
17,0,16,0.5621952264527998
17,0,17,0.4714426207696883
17,0,18,0.602325554422446
17,0,19,0.6528430433390895
17,0,20,0.5704482547536661
17,0,21,0.6184488798903881
17,0,22,0.6025690388790256
17,0,23,0.5198747625733476
17,0,24,0.5622241889384199
17,0,25,0.5327269606923144
17,0,26,0.5601501186152525
17,0,27,0.5842011696111191
17,0,28,0.46044924728630576
17,0,29,0.5113989315406584
17,0,30,0.4764747246031146
17,0,31,0.695272992381693
17,0,32,0.5549017411043368
17,0,33,0.5538696391569053
17,0,34,0.5722616474108341
17,1,0,0.5271880389162172
17,1,1,0.5266853156140071
17,1,2,0.5223898444259678
17,1,3,0.5719945788592493
17,1,4,0.5494628479208644
17,1,5,0.5954348715675069
17,1,6,0.5381189047699317
17,1,7,0.5447958626900385
17,1,8,0.576220514904371
17,1,9,0.5860150111545408
17,1,10,0.5587131946006302
17,1,11,0.5165584146411546
17,1,12,0.5469038793449899
17,1,13,0.5388199347748328
17,1,14,0.5635366961020102
17,1,15,0.5188994217085724
17,1,16,0.5677778575442546
17,1,17,0.5381925607780262
17,1,18,0.638176742324241
17,1,19,0.5349940139692251
17,1,20,0.5267798846971194
17,1,21,0.5628098015390981
17,1,22,0.5397308488311925
17,1,23,0.5226653446528751
17,1,24,0.5593816801107355
17,1,25,0.5354201825267889
17,1,26,0.571464713513909
17,1,27,0.5388064941501505
17,1,28,0.5327522638539017
17,1,29,0.5277971239598599
17,1,30,0.5150878177835558
17,1,31,0.5679500422245367
17,1,32,0.5640620591104714
17,1,33,0.652824090552866
17,1,34,0.5779656514084243
18,-1,0,0.5095513358510333
18,-1,1,0.5221278913593732
18,-1,2,0.5044577060533422
18,-1,3,0.5618644899703444
18,-1,4,0.521871443812011
18,-1,5,0.5218163465232223
18,-1,6,0.4990263011099564
18,-1,7,0.6241682216855167
18,-1,8,0.562857829441464
18,-1,9,0.4122870454669628
18,-1,10,0.33263290678074614
18,-1,11,0.5255655368052473
18,-1,12,0.5575828054990127
18,-1,13,0.5192707607042302
18,-1,14,0.5302895702294667
18,-1,15,0.436964573094038
18,-1,16,0.5619590054182101
18,-1,17,0.5195144362150486
18,-1,18,0.7359335448804843
18,-1,19,0.5098846294222621
18,-1,20,0.5574163932272274
18,-1,21,0.4469855894127654
18,-1,22,0.4408233722518963
18,-1,23,0.5452968742606552
18,-1,24,0.5527419234896379
18,-1,25,0.5014203158240739
18,-1,26,0.5823947688190388
18,-1,27,0.44253692729910327
18,-1,28,0.5279009340996932
18,-1,29,0.4864080832148456
18,-1,30,0.3755053938151552
18,-1,31,0.488251573970898
18,-1,32,0.40637130323356313
18,-1,33,0.40731575401415204
18,-1,34,0.4973597259601005
18,0,0,0.562073455963816
18,0,1,0.5308682511250178
18,0,2,0.5604908822142348
18,0,3,0.6287062079890778
18,0,4,0.5546128628558891
18,0,5,0.6020325288480642
18,0,6,0.5457895725381141
18,0,7,0.590530865592882
18,0,8,0.6466646096745475
18,0,9,0.5571144338577024
18,0,10,0.4666939345188439
18,0,11,0.4869290680477494
18,0,12,0.581916064449719
18,0,13,0.544143058359623
18,0,14,0.5700990167402086
18,0,15,0.564986590492098
18,0,16,0.606202310239765
18,0,17,0.5259601150421386
18,0,18,0.658131572447325
18,0,19,0.6348396230626989
18,0,20,0.5812004052979105
18,0,21,0.6572130565017239
18,0,22,0.5660226767106603
18,0,23,0.581042555642539
18,0,24,0.5970669281482697
18,0,25,0.5008260679314844
18,0,26,0.5297382498780886
18,0,27,0.6145457923412323
18,0,28,0.5154186002910137
18,0,29,0.5644214185046368
18,0,30,0.40851024724543095
18,0,31,0.5452580681523761
18,0,32,0.5049114394187927
18,0,33,0.5564675698271737
18,0,34,0.6018930314616724
18,1,0,0.5251306490303732
18,1,1,0.5314941223847468
18,1,2,0.5274505989785412
18,1,3,0.5819019797113867
18,1,4,0.5530995357912069
18,1,5,0.5975443238617274
18,1,6,0.5421388032480385
18,1,7,0.5460801639730174
18,1,8,0.5803419787750669
18,1,9,0.5733963592523118
18,1,10,0.5436534947628193
18,1,11,0.5131465890830674
18,1,12,0.5443067421427561
18,1,13,0.5304786921987513
18,1,14,0.5759429884747844
18,1,15,0.5125309428376972
18,1,16,0.5292137269120604
18,1,17,0.539118037356476
18,1,18,0.6368300251978701
18,1,19,0.5486847046548993
18,1,20,0.5318026729023855
18,1,21,0.5557503264649656
18,1,22,0.527532354502116
18,1,23,0.5113353093314111
18,1,24,0.5655603062666416
18,1,25,0.5432979069275896
18,1,26,0.5785888926888879
18,1,27,0.5613380118259502
18,1,28,0.5330073677862706
18,1,29,0.5365851095257788
18,1,30,0.573151430626055
18,1,31,0.5523421254877514
18,1,32,0.5578278809808106
18,1,33,0.651164361284432
18,1,34,0.5655344817143043
19,-1,0,0.5650554694126821
19,-1,1,0.3979273573598928
19,-1,2,0.5136588686399839
19,-1,3,0.5278682670630943
19,-1,4,0.5023226266819983
19,-1,5,0.514077563104885
19,-1,6,0.49360095163416345
19,-1,7,0.6000314489243301
19,-1,8,0.614159519255806
19,-1,9,0.34010562804178335
19,-1,10,0.34606362735344603
19,-1,11,0.4917818804916281
19,-1,12,0.5520494204880506
19,-1,13,0.471141544231748
19,-1,14,0.44552750913002953
19,-1,15,0.3368195186115124
19,-1,16,0.546501884730815
19,-1,17,0.4450011481220523
19,-1,18,0.4958514388676526
19,-1,19,0.33225074627747136
19,-1,20,0.5888526689396391
19,-1,21,0.4274731126004973
19,-1,22,0.4261216399885836
19,-1,23,0.530801274229662
19,-1,24,0.5779546413947743
19,-1,25,0.5184417942894951
19,-1,26,0.5647779995331836
19,-1,27,0.3915961916816044
19,-1,28,0.46349324303036427
19,-1,29,0.4680938217631083
19,-1,30,0.2845602854527533
19,-1,31,0.37865049551211055
19,-1,32,0.31904587756585456
19,-1,33,0.2359003334119916
19,-1,34,0.47067678283820763
19,0,0,0.4481821358203888
19,0,1,0.7705653160810471
19,0,2,0.5004719098409017
19,0,3,0.8704761862754822
19,0,4,0.3722801059484482
19,0,5,0.6218470558524132
19,0,6,0.5821187645196915
19,0,7,0.8695766925811768
19,0,8,0.7822971493005753
19,0,9,0.4528380036354065
19,0,10,0.6157512962818146
19,0,11,0.4497687816619873
19,0,12,0.5317666828632355
19,0,13,0.6134267250696818
19,0,14,0.0
19,0,15,0.5305052442210061
19,0,16,0.6829968605722699
19,0,17,0.7571428418159485
19,0,18,0.5043958595820835
19,0,19,0.5014364719390869
19,0,20,0.7801051735877991
19,0,21,0.8632803956667582
19,0,22,0.6490205625693003
19,0,23,0.4091521054506302
19,0,24,0.5087165087461472
19,0,25,0.7571428418159485
19,0,26,0.34483376890420914
19,0,27,0.5599682480096817
19,0,28,0.4172631800174713
19,0,29,0.24970966577529907
19,0,30,0.2804937958717346
19,0,31,0.7179034749666849
19,0,32,0.0
19,0,33,0.6540980339050293
19,0,34,0.5051373392343521
19,1,0,0.5278281238196152
19,1,1,0.49237052471839265
19,1,2,0.4742314562517798
19,1,3,0.5563218042199037
19,1,4,0.5563368162240934
19,1,5,0.5739295706632053
19,1,6,0.5057666768382301
19,1,7,0.5161603677108065
19,1,8,0.5820248599344302
19,1,9,0.5198737919906488
19,1,10,0.4952152613141551
19,1,11,0.5056873818652498
19,1,12,0.5459285309639639
19,1,13,0.5134633822443975
19,1,14,0.5425399151100277
19,1,15,0.48404934094380214
19,1,16,0.5526778712912008
19,1,17,0.5350264417873302
19,1,18,0.6287091206328047
19,1,19,0.5190922728376499
19,1,20,0.5402231505920183
19,1,21,0.5387493204388153
19,1,22,0.5013316017836552
19,1,23,0.49940591063778633
19,1,24,0.5736006944427597
19,1,25,0.5013888927399427
19,1,26,0.5590805640673869
19,1,27,0.509924210315188
19,1,28,0.5155581015355852
19,1,29,0.5439529862138192
19,1,30,0.4316351019721537
19,1,31,0.5223353968248988
19,1,32,0.48216256805074714
19,1,33,0.5975274601502669
19,1,34,0.5093754989163884
20,-1,0,0.4945498701579721
20,-1,1,0.46894677682360125
20,-1,2,0.4829134797716203
20,-1,3,0.5803927331917772
20,-1,4,0.5391762540964731
20,-1,5,0.4857751313541638
20,-1,6,0.500004913054932
20,-1,7,0.5980637094990653
20,-1,8,0.5704382870862462
20,-1,9,0.3631286325204807
20,-1,10,0.348028465397656
20,-1,11,0.5046983944675462
20,-1,12,0.5500031456925042
20,-1,13,0.4522025000249732
20,-1,14,0.44203760323864294
20,-1,15,0.41198791007511315
20,-1,16,0.5487538651474307
20,-1,17,0.4657705340794818
20,-1,18,0.6060270705900621
20,-1,19,0.45521860158603106
20,-1,20,0.5780524712327362
20,-1,21,0.4515494320075959
20,-1,22,0.42885640788746554
20,-1,23,0.5580432468514818
20,-1,24,0.5927706952593147
20,-1,25,0.4923215386380131
20,-1,26,0.5377244061132619
20,-1,27,0.4466043505578851
20,-1,28,0.44671830010659
20,-1,29,0.4714926058881497
20,-1,30,0.39764837440395473
20,-1,31,0.406275417308198
20,-1,32,0.40218096304318457
20,-1,33,0.3881526070852148
20,-1,34,0.49142476711422206
20,0,0,0.6071788867314657
20,0,1,0.575351670384407
20,0,2,0.5721571511692471
20,0,3,0.6380823146213185
20,0,4,0.5095361541025341
20,0,5,0.6492628206809362
20,0,6,0.541316290696462
20,0,7,0.6626517730099815
20,0,8,0.7878824293613433
20,0,9,0.6025661889995847
20,0,10,0.5971253454685211
20,0,11,0.760677980525153
20,0,12,0.5068079382181168
20,0,13,0.5045339576900005
20,0,14,0.6634952028592428
20,0,15,0.7459148287773132
20,0,16,0.4432256470123927
20,0,17,0.6438037753105164
20,0,18,0.5906355023384094
20,0,19,0.8708616852760315
20,0,20,0.6696507121835437
20,0,21,0.6695595847235786
20,0,22,0.5655900627374649
20,0,23,0.5089818076653914
20,0,24,0.625143171598514
20,0,25,0.5795640481842889
20,0,26,0.5335243069811871
20,0,27,0.3758553802967072
20,0,28,0.5462304119552884
20,0,29,0.6197648465633392
20,0,30,0.5327980750136905
20,0,31,0.8299999833106995
20,0,32,0.5440115392208099
20,0,33,0.7441200060503823
20,0,34,0.6204105973243713
20,1,0,0.5262388833469508
20,1,1,0.5462415874158161
20,1,2,0.49461287877365817
20,1,3,0.5700314720935346
20,1,4,0.540733263025447
20,1,5,0.6090486891511687
20,1,6,0.518869161981459
20,1,7,0.5470635305381174
20,1,8,0.5617918841911942
20,1,9,0.576282249076601
20,1,10,0.5094629598492959
20,1,11,0.48845250637517595
20,1,12,0.547119887735396
20,1,13,0.5468793345585465
20,1,14,0.5616345249436838
20,1,15,0.5030723629122752
20,1,16,0.5245337816202007
20,1,17,0.49205547943266736
20,1,18,0.6423446463427663
20,1,19,0.5305265946725148
20,1,20,0.5288133152624375
20,1,21,0.5606725596540177
20,1,22,0.5340266843624297
20,1,23,0.5056047511502605
20,1,24,0.5501866830369213
20,1,25,0.5299990820970419
20,1,26,0.566711518715789
20,1,27,0.5769755303737751
20,1,28,0.5423707757763417
20,1,29,0.5281417130469773
20,1,30,0.5022592044651939
20,1,31,0.5441213960081117
20,1,32,0.5271449806991944
20,1,33,0.6618387910537422
20,1,34,0.5763523223300863
21,-1,0,0.6180936285811994
21,-1,1,0.6174238796882106
21,-1,2,0.5875717272844028
21,-1,3,0.5692142266780138
21,-1,4,0.5551892358506488
21,-1,5,0.6669530398127708
21,-1,6,0.5235874987856457
21,-1,7,0.6820565420308743
21,-1,8,0.672319967204989
21,-1,9,0.5366559637779439
21,-1,10,0.45590733099532754
21,-1,11,0.5533510383027487
21,-1,12,0.6147557948803846
21,-1,13,0.6006985093360837
21,-1,14,0.6198059657419269
21,-1,15,0.5374102770502485
21,-1,16,0.5983759825444454
21,-1,17,0.6009086874546483
21,-1,18,0.7196195252794535
21,-1,19,0.6473311151191592
21,-1,20,0.5703423651090512
21,-1,21,0.6031936204649115
21,-1,22,0.5052343441753603
21,-1,23,0.5998431380209793
21,-1,24,0.5996338596387979
21,-1,25,0.56765728046731
21,-1,26,0.6424798036358602
21,-1,27,0.5350175936861584
21,-1,28,0.5548748438029665
21,-1,29,0.5708569958519477
21,-1,30,0.48218794472308624
21,-1,31,0.5809249831786887
21,-1,32,0.46308405562821364
21,-1,33,0.5178936832462964
21,-1,34,0.5538410767222997
21,1,0,0.5383448910845534
21,1,1,0.4838900629629073
21,1,2,0.5131391462913307
21,1,3,0.5681151228122814
21,1,4,0.5503059429429017
21,1,5,0.5819844218201581
21,1,6,0.5214899715154461
21,1,7,0.5511105210460606
21,1,8,0.5823415576218905
21,1,9,0.5626761807699597
21,1,10,0.5222471335290798
21,1,11,0.5132580846649754
21,1,12,0.5446573181511762
21,1,13,0.530591776688476
21,1,14,0.5901311208874636
21,1,15,0.49645223679833345
21,1,16,0.5469123942727844
21,1,17,0.5468236106457679
21,1,18,0.6314316211838628
21,1,19,0.5504459315599683
21,1,20,0.5295347624500074
21,1,21,0.5483239560944996
21,1,22,0.5013418684509539
21,1,23,0.5425345593374197
21,1,24,0.5634840648604583
21,1,25,0.5259671630472079
21,1,26,0.5559080636618448
21,1,27,0.5489640497091511
21,1,28,0.5351838140854055
21,1,29,0.5268932762580073
21,1,30,0.5194149806144325
21,1,31,0.5397262871796935
21,1,32,0.5727810343094482
21,1,33,0.6277458256756266
21,1,34,0.5230445726666897
22,-1,0,0.5053897143238121
22,-1,1,0.3584671823773533
22,-1,2,0.5612069673530043
22,-1,3,0.5528672700747848
22,-1,4,0.5343515849555842
22,-1,5,0.4671723376563255
22,-1,6,0.4658159731463952
22,-1,7,0.576301481788871
22,-1,8,0.5492565714274392
22,-1,9,0.31238433232773904
22,-1,10,0.2446296815025179
22,-1,11,0.5155709445742624
22,-1,12,0.5810316988208797
22,-1,13,0.4620849878547039
22,-1,14,0.4192504731840209
22,-1,15,0.4343452982422782
22,-1,16,0.5773694245506403
22,-1,17,0.48343843386974183
22,-1,18,0.4556203009146783
22,-1,19,0.4080255078496756
22,-1,20,0.5211008304863104
22,-1,21,0.45935117270873516
22,-1,22,0.4390805312210605
22,-1,23,0.49901328949878615
22,-1,24,0.5899558897045526
22,-1,25,0.5052827524199878
22,-1,26,0.5947571627357426
22,-1,27,0.3882313994690776
22,-1,28,0.4223932705416873
22,-1,29,0.4819916919139879
22,-1,30,0.40798788517713547
22,-1,31,0.3332576531057174
22,-1,32,0.39735556751489637
22,-1,33,0.3118485554375432
22,-1,34,0.4647749568789433
22,0,0,0.5057457475257772
22,0,1,0.02857142873108387
22,0,2,0.579322301161786
22,0,3,0.6581504123751074
22,0,4,0.5856935701022545
22,0,5,0.5224505069532565
22,0,6,0.31446341471746564
22,0,7,0.5014027760674556
22,0,8,0.5619850757398775
22,0,9,0.6538948072120547
22,0,10,0.32203391287475824
22,0,11,0.5581935350783169
22,0,12,0.6371890010777861
22,0,13,0.31871208641678095
22,0,14,0.5142857041209936
22,0,15,0.5118405912071466
22,0,16,0.574827149665604
22,0,17,0.416349262620012
22,0,18,0.6959804848123056
22,0,19,0.2979396292939782
22,0,20,0.4677809678638975
22,0,21,0.524858929682523
22,0,22,0.3544914086482355
22,0,23,0.49120487955709297
22,0,24,0.02857142873108387
22,0,25,0.5399770741350949
22,0,26,0.48156231672813493
22,0,27,0.4603174338117242
22,0,28,0.5136999951675534
22,0,29,0.49424445666372774
22,0,30,0.15129844937473536
22,0,31,0.6383663077971765
22,0,32,0.46571427676826715
22,0,33,0.4946572524495423
22,0,34,0.4503440859594515
22,1,0,0.5342220323087621
22,1,1,0.5451774770725284
22,1,2,0.5402733048577694
22,1,3,0.5823542701833496
22,1,4,0.5637391324275243
22,1,5,0.6010988033829933
22,1,6,0.529247285798192
22,1,7,0.5663954991351573
22,1,8,0.5681177981661497
22,1,9,0.6009308194598326
22,1,10,0.5261959980659444
22,1,11,0.5062936811150078
22,1,12,0.5709158334414007
22,1,13,0.5584156071947344
22,1,14,0.6046046078614736
22,1,15,0.4978203252980414
22,1,16,0.5674649480119253
22,1,17,0.5315294617034474
22,1,18,0.636651485185216
22,1,19,0.5715909427489171
22,1,20,0.5556422587365502
22,1,21,0.5895744068970283
22,1,22,0.5279016337296164
22,1,23,0.5122937389122035
22,1,24,0.5723442208903099
22,1,25,0.5481870350039875
22,1,26,0.5678480280050099
22,1,27,0.5583980225581555
22,1,28,0.5417984874554906
22,1,29,0.5086014439253109
22,1,30,0.647215935745122
22,1,31,0.5684339031889285
22,1,32,0.5743478013952692
22,1,33,0.6556044682705154
22,1,34,0.5502654157429713
23,1,0,0.5635835402221843
23,1,1,0.741884640004072
23,1,2,0.611109749879688
23,1,3,0.5982024366806807
23,1,4,0.6074185603004145
23,1,5,0.68545786769722
23,1,6,0.6043075495399535
23,1,7,0.6031155620532279
23,1,8,0.6101761915671983
